Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           , 0.024209 ,   0.024241 , 0.108551 ,    7.399149 ,      5.908464 ,   11.376047 ,      4.089008 ,        Not run
Basic_DAXPY               , 0.300682 ,   0.281671 , 0.280720 ,    0.032126 ,      0.033176 ,    0.051100 ,      0.040464 ,        Not run
Basic_IF_QUAD             , 1.421188 ,   1.434191 , 1.416513 ,    0.033242 ,      0.029935 ,    0.044634 ,      0.032774 ,        Not run
Basic_INIT3               , 1.030437 ,   1.015733 , 0.842750 ,    0.053992 ,      0.053272 ,    0.071124 ,      0.055569 ,        Not run
Basic_INIT_VIEW1D         , 0.895530 ,   0.888708 , 1.122498 ,    0.038036 ,      0.039000 ,    0.087345 ,      0.042136 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.893271 ,   0.889028 , 1.137758 ,    0.037553 ,      0.037073 ,    0.096835 ,      0.042603 ,        Not run
Basic_MULADDSUB           , 0.788074 ,   0.782394 , 0.587177 ,    0.039875 ,      0.040306 ,    0.051352 ,      0.040618 ,        Not run
Basic_NESTED_INIT         , 0.861908 ,   0.855026 , 0.948027 ,    0.051355 ,      0.054242 ,    0.070602 ,      0.029111 ,        Not run
Basic_REDUCE3_INT         , 0.016680 ,   0.016611 , 0.126627 ,    0.001301 ,      0.001227 ,    0.021230 ,      0.003947 ,        Not run
Basic_TRAP_INT            , 0.375472 ,   0.393553 , 0.393755 ,    0.029178 ,      0.028049 ,    0.157813 ,      0.028126 ,        Not run
